business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,types,user_ratings_total,opening_hours,url,price_level
OPERATIONAL,"LTC-Glodok, Jl. Hayam Wuruk No.127, Mangga Besar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia","{'location': {'lat': -6.145238, 'lng': 106.817826}, 'viewport': {'northeast': {'lat': -6.1444403, 'lng': 106.81878575}, 'southwest': {'lat': -6.147631099999998, 'lng': 106.81509755}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,favehotel LTC Glodok,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118348787973938223178"">A Google User</a>'], 'photo_reference': 'AUGGfZl6zEgHPmUClgNozsfi-Qw799VbPLr5dk02tfvr1uldf3CWH678LjNRgiPu60DCMwEGUoqSjrvqBxSO7VC4WPdSlvbH-0QDP-3fSKRYkUuIw5F0kA-nTwSnI8-fIz1mqoTAknknDC_bCVzl1E9kCyzm-8wAVl_p6Qa6lMQBMyPbZqDZ', 'width': 1338}]",ChIJAyDgygn2aS4RhhuG571dWgE,"{'compound_code': 'VR39+W4 Mangga Besar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR39+W4'}",4.2,ChIJAyDgygn2aS4RhhuG571dWgE,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",2622,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJAyDgygn2aS4RhhuG571dWgE,
OPERATIONAL,"Jl. Mangga Besar IV I No.29, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia","{'location': {'lat': -6.152425, 'lng': 106.824171}, 'viewport': {'northeast': {'lat': -6.151018770107277, 'lng': 106.8255109798927}, 'southwest': {'lat': -6.153718429892721, 'lng': 106.8228113201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Leaf Hotel Mangga Besar,"[{'height': 2848, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106119076128231809299"">A Google User</a>'], 'photo_reference': 'AUGGfZlUHqpdrhhikppgR94OsHLZGV92RqIYxoClGC0IAgeOBbjxl2dEqrdXIJPjXiUNyWtHgECIEmUfybkbu9CrFw0iDUDZ_AWbWNQbo7jlPrfBoWzW2e5b8cEPSlb0ZcihnvY_IArmNjMCibPZteg4JXM-tH57jy7E8rIRhIkEy644PXNz', 'width': 4288}]",ChIJfxthWiP1aS4R-K6wsMUX0XA,"{'compound_code': 'RRXF+2M Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRXF+2M'}",4.2,ChIJfxthWiP1aS4R-K6wsMUX0XA,"['lodging', 'point_of_interest', 'establishment']",31,,https://www.google.com/maps/place/?q=place_id:ChIJfxthWiP1aS4R-K6wsMUX0XA,
OPERATIONAL,"Jl. Raya Mangga Besar No.94, RT.5/RW.10, Karang Anyar, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10740, Indonesia","{'location': {'lat': -6.148753, 'lng': 106.827196}, 'viewport': {'northeast': {'lat': -6.147270620107277, 'lng': 106.8285218298927}, 'southwest': {'lat': -6.149970279892721, 'lng': 106.8258221701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Altona Hotel,"[{'height': 1000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109115117215291622249"">A Google User</a>'], 'photo_reference': 'AUGGfZnW87SGZh1NbOvcILxborOfd_6oREfiIhHrC2galTtq6hyUu8RW5XxSImd0tjrbuFVbOQnxIahbOuM7FvusDE-9LI_qCDBrXAh6kjgJvCEnj0gEqtdZZaFSCdrYS_rmhZK1JBVdRWFRv-1wOiS87dByVjrSO6Vy4MQpibWi5Z1PqzCx', 'width': 1500}]",ChIJe4YM8ab1aS4RPVVQf7kpPck,"{'compound_code': 'VR2G+FV Karang Anyar, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR2G+FV'}",4.0,ChIJe4YM8ab1aS4RPVVQf7kpPck,"['lodging', 'point_of_interest', 'establishment']",102,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJe4YM8ab1aS4RPVVQf7kpPck,
OPERATIONAL,"Hayam Wuruk St No.108, RT.4/RW.9, Maphar, Taman Sari, West Jakarta City, Jakarta 11160, Indonesia","{'location': {'lat': -6.1520166, 'lng': 106.8176757}, 'viewport': {'northeast': {'lat': -6.150694220107279, 'lng': 106.8189195298927}, 'southwest': {'lat': -6.153393879892723, 'lng': 106.8162198701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Illigals Hotel & Club,"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101256288501632926321"">A Google User</a>'], 'photo_reference': 'AUGGfZlfknqOdAqCqF2IEBvWPB4IDoZUxxiOF4QOoikk-LERkzu36EfywrnAtQtHZTLxQQwz2hO3X2pgpMtVKIiSdBD3oY4nMFNHhPYpqvY3ptde4dLf_dtEfqYmtDr-8clDFTcvwpSqNQxX1kIt6_WoBDlJmorpiU4PJbXs3pqG71E3UxlT', 'width': 691}]",ChIJx0Edw-H1aS4RMlviwucIuNs,"{'compound_code': 'RRX9+53 Maphar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRX9+53'}",4.4,ChIJx0Edw-H1aS4RMlviwucIuNs,"['night_club', 'bar', 'spa', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",1787,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJx0Edw-H1aS4RMlviwucIuNs,
OPERATIONAL,"Jl. Mangga Besar VIII No.10D, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia","{'location': {'lat': -6.1508045, 'lng': 106.8255}, 'viewport': {'northeast': {'lat': -6.149439220107278, 'lng': 106.8269675798927}, 'southwest': {'lat': -6.152138879892722, 'lng': 106.8242679201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel 88 Mangga Besar VIII,"[{'height': 2718, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103812623659876363654"">A Google User</a>'], 'photo_reference': 'AUGGfZk8tYe3iNZE_nw5Q-JUMTy1yNPdpvdYz5jl72_ovA1vFvmFnoCwAtYfdfAVg6c9mAoxOkRMC7W65-1bcwcsc-Vb-5kSOAbJkZsPpyEIpe6UCJb_9AMj2rMlt_sJ1x03R6K8pldK2BM1NPXUCCnqvq-6FWcCDHS6XpRZJk9JltkHl_yi', 'width': 2329}]",ChIJo0SIneb1aS4RjbRY29Eyr-s,"{'compound_code': 'RRXG+M5 Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRXG+M5'}",4.1,ChIJo0SIneb1aS4RjbRY29Eyr-s,"['lodging', 'point_of_interest', 'establishment']",1893,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJo0SIneb1aS4RjbRY29Eyr-s,
OPERATIONAL,"Glodok Plaza, Jl. Pinangsia Raya No.1 Lantai 3, Mangga Besar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia","{'location': {'lat': -6.1420672, 'lng': 106.8165446}, 'viewport': {'northeast': {'lat': -6.140584470107278, 'lng': 106.8180588298927}, 'southwest': {'lat': -6.143284129892722, 'lng': 106.8153591701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,NamRoom Hotel Glodok,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114319743884633061197"">Pria Biasa</a>'], 'photo_reference': 'AUGGfZn5j2Mb3MROBOUnGfI8ncuHvj82OgGyyTlsQOdOvdCFBBQjtnkGL-g5-wS1iWiYV-ZPBU5ipR0mrNeKtMqtMXjn4fHkqV7ksSM2FX-LfK1S8Lg4Q310CdBxF17w-8SydbldNIoE5eAFQ3Z4c8gawcw0OHhYw0wl9ueNIMWCvdm6ZJhz', 'width': 1280}]",ChIJKWFji9v3aS4RjSCcBdtoSjU,"{'compound_code': 'VR58+5J Mangga Besar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR58+5J'}",4.2,ChIJKWFji9v3aS4RjSCcBdtoSjU,"['lodging', 'point_of_interest', 'establishment']",38,,https://www.google.com/maps/place/?q=place_id:ChIJKWFji9v3aS4RjSCcBdtoSjU,
OPERATIONAL,"Jl. Ps. Glodok Sel. No.8-10 2, Glodok, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11120, Indonesia","{'location': {'lat': -6.1433103, 'lng': 106.8144448}, 'viewport': {'northeast': {'lat': -6.141972420107278, 'lng': 106.8158758798927}, 'southwest': {'lat': -6.144672079892722, 'lng': 106.8131762201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MaxOneHotels.com Signature @ Glodok,"[{'height': 2076, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109003406651030554755"">MaxOneHotels.com @ Glodok</a>'], 'photo_reference': 'AUGGfZlnvqXFV2Dm_2cXTPATPIksIRPZ6FnU-sIJwK0SAosHf1edDEXR1uPnPn-jcoNZs94TN99tfdY8CGkHGJ5R-CY7m1C9W7APKBrbzbNsxAg1RxHXFeiTkzfs0_j5r1tGBAgp-XHgayYVkwHS9KjzmfpSLoum6MVQCZLqjcV-BtK0eHW7', 'width': 3000}]",ChIJe20i-Qb2aS4RxL8ZBFaiqR4,"{'compound_code': 'VR47+MQ Glodok, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR47+MQ'}",4.2,ChIJe20i-Qb2aS4RxL8ZBFaiqR4,"['spa', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",1598,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJe20i-Qb2aS4RxL8ZBFaiqR4,
OPERATIONAL,"Jl. Mangga Besar VIII No.7, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11150, Indonesia","{'location': {'lat': -6.1497512, 'lng': 106.8259529}, 'viewport': {'northeast': {'lat': -6.148396870107279, 'lng': 106.8271471798927}, 'southwest': {'lat': -6.151096529892722, 'lng': 106.8244475201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel Arwana,"[{'height': 926, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109467619401345863343"">A Google User</a>'], 'photo_reference': 'AUGGfZkbsTprlmgFhzEkaCz5mTCPEYHIFak5zOF6NX6quIbsLyDWaONLIFisFeAesCkj7efg2yCDZeRHzhjbxAsDXQcydBWiFMuQsTityeUhCGkW70rrgOqH5QwEasxQLnsj7nblohLseuENNe55c1wwc9jkKLdP9kJGX98ratcNrSB2GZD3', 'width': 700}]",ChIJhTBdOOT1aS4RE_kBzCLHXJY,"{'compound_code': 'VR2G+39 Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR2G+39'}",4.2,ChIJhTBdOOT1aS4RE_kBzCLHXJY,"['lodging', 'point_of_interest', 'establishment']",518,,https://www.google.com/maps/place/?q=place_id:ChIJhTBdOOT1aS4RE_kBzCLHXJY,
OPERATIONAL,"Jl. Mangga Besar VIII No.10, RT.11/RW.1, Taman Sari, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia","{'location': {'lat': -6.1503809, 'lng': 106.8257201}, 'viewport': {'northeast': {'lat': -6.149032020107278, 'lng': 106.8270635298927}, 'southwest': {'lat': -6.151731679892722, 'lng': 106.8243638701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Super Capital O 1121 Orienchi 2,"[{'height': 427, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112053707456861136700"">A Google User</a>'], 'photo_reference': 'AUGGfZkXmeat9vhXXR2zUHGG67rLGJ5AiRCwjD0MotfF_fsxVst4gW-0PN0kIwe_o_u2G6hyY0mS7ZVFoIMClvIbwCQNZNoc5JykYQpXbxeD1LiTnIPCg46SiGRYvgi_MxpwQx51Ttp3b1XMW8bFRR5JcvSfBakKb1bhQs6tSHoLJ-NhF324', 'width': 640}]",ChIJ8wqtIOT1aS4Rm6MmN_uOARA,"{'compound_code': 'RRXG+R7 Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRXG+R7'}",3.7,ChIJ8wqtIOT1aS4Rm6MmN_uOARA,"['lodging', 'point_of_interest', 'establishment']",143,,https://www.google.com/maps/place/?q=place_id:ChIJ8wqtIOT1aS4Rm6MmN_uOARA,
OPERATIONAL,"Kota Tua, Jl. Kemurnian V No.5B, Glodok, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11120, Indonesia","{'location': {'lat': -6.1462182, 'lng': 106.8135872}, 'viewport': {'northeast': {'lat': -6.144894170107277, 'lng': 106.8149417798927}, 'southwest': {'lat': -6.14759382989272, 'lng': 106.8122421201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Hostel near LTC Glodok,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100542829339998321679"">A Google User</a>'], 'photo_reference': 'AUGGfZlGj-ApQkqQiQQNyw8cBk-GpwlQqTP-RmFCB-VXtSO5-iHlC-pqG9nwU2hAL0m2VBgaXXGyPCn6KGwyXcHokRQBYuG_2VmKusDNu0Udw7tbnkKzHcrhytXfRWeOAdOQ_tq_xPHXUHa-Ph5xgaYiWXx5UASiF2o-woQZzPeF9Fw_8ndZ', 'width': 900}]",ChIJORWL9_P3aS4RvQ1uHFNaqAA,"{'compound_code': 'VR37+GC Glodok, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR37+GC'}",3.9,ChIJORWL9_P3aS4RvQ1uHFNaqAA,"['lodging', 'point_of_interest', 'establishment']",52,,https://www.google.com/maps/place/?q=place_id:ChIJORWL9_P3aS4RvQ1uHFNaqAA,
OPERATIONAL,"Jalan Bank No.6 Pinangsia Tamansari RT.3, Jl. Bank No.6 3, RT.3/RW.6, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia","{'location': {'lat': -6.1366147, 'lng': 106.8125763}, 'viewport': {'northeast': {'lat': -6.135301020107278, 'lng': 106.8139360798927}, 'southwest': {'lat': -6.138000679892722, 'lng': 106.8112364201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Wonderloft Hostel,"[{'height': 3641, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112981817934489302228"">Wonderloft Hostel</a>'], 'photo_reference': 'AUGGfZnQi48XIw8StDFMiYkN0rLnZWksdatXka3c6yicvPXRM6-ujPXWEX004Cvpq0_uvRoiWRFNrzEbs7tUpiuTUkNUViJegytpEXIR06zG-RSzTSaHjN3s2m9bQvyJLg-fhyiONR2zSQMopk1pVEolm5D1lnP0Bo8jFc7nju83Fw0OlKB8', 'width': 5454}]",ChIJHeJf_AH2aS4R-FyrVkNDbrA,"{'compound_code': 'VR77+92 Pinangsia, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR77+92'}",4.5,ChIJHeJf_AH2aS4R-FyrVkNDbrA,"['lodging', 'point_of_interest', 'establishment']",907,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJHeJf_AH2aS4R-FyrVkNDbrA,
OPERATIONAL,"Jl. Tangki Lio, Tangki, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia","{'location': {'lat': -6.1453988, 'lng': 106.8208202}, 'viewport': {'northeast': {'lat': -6.144048720107277, 'lng': 106.8221722798927}, 'southwest': {'lat': -6.14674837989272, 'lng': 106.8194726201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Plus near Jayakarta Station,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114438090312889439985"">A Google User</a>'], 'photo_reference': 'AUGGfZloRhDbftvI0Vaox90sPy6L4W-V-hZ1bTX2nrFgAtcrOLGPqJAYAiAZqETq5Q_rXl4fhrkZ6VWMUL_KfZnX4marwDOnSdHQA5rSBQ0U6sNcj1jiciUvHdJ-AZjmTycQTzCxQngt452hmh8E5ztjFgmfBApsc6I8ZAD1Ra5L0EaGhvLB', 'width': 900}]",ChIJUaspc1j1aS4RJZ7ReBlU_zU,"{'compound_code': 'VR3C+R8 Tangki, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR3C+R8'}",5.0,ChIJUaspc1j1aS4RJZ7ReBlU_zU,"['lodging', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJUaspc1j1aS4RJZ7ReBlU_zU,
OPERATIONAL,"Jl. Kebon Jeruk XIX No.111 F-G, RT.10/RW.9, Maphar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11160, Indonesia","{'location': {'lat': -6.151026799999999, 'lng': 106.8176079}, 'viewport': {'northeast': {'lat': -6.149739620107277, 'lng': 106.8189787798927}, 'southwest': {'lat': -6.152439279892721, 'lng': 106.8162791201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Antoni Hotel,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107317563468271038647"">A Google User</a>'], 'photo_reference': 'AUGGfZlMsvEpT1dZpAsjN97nkMnC2WXtsPBbQ7acRwFiBefe7FqLzG4HkZWzP4JULw1zWwR9bWyvsik6yyXmKcNuuRtA4w-aWHsun8UXbUr7siVhH8F_ATmoMcRVvjkiwpQ_0ivP9cMiMFsVo1auYhfmAqTvBPBnvPZpOgA_KpNY8jiIIpqr', 'width': 3120}]",ChIJy6PQAQr2aS4RHSKBOSRZS_s,"{'compound_code': 'RRX9+H2 Maphar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58RRX9+H2'}",4.0,ChIJy6PQAQr2aS4RHSKBOSRZS_s,"['lodging', 'point_of_interest', 'establishment']",467,,https://www.google.com/maps/place/?q=place_id:ChIJy6PQAQr2aS4RHSKBOSRZS_s,
OPERATIONAL,"Jl. Gajah Mada No.211, Glodok, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11120, Indonesia","{'location': {'lat': -6.145297299999999, 'lng': 106.815226}, 'viewport': {'northeast': {'lat': -6.143940220107277, 'lng': 106.8166034798927}, 'southwest': {'lat': -6.146639879892721, 'lng': 106.8139038201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,"Holiday Inn & Suites Jakarta Gajah Mada, an IHG Hotel","[{'height': 1692, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101396545793357310132"">Holiday Inn Hotel &amp; Suites Jakarta Gajah Mada</a>'], 'photo_reference': 'AUGGfZnt1NLA0sJd-z4Q3cJw75sFQA7Ie6H0vgRX2bMtYxH5nA15l8dDnnQR7UoHnN05w6gAPhjqYqSaY6HBa7V9M-3CLcY3ii-P3MiaRTPq21MPNpDn_mHoPd5oOffkN1uSVOp8TrNrDJdKrRE8tVIyJRRcVN4pbQWu94Xa2mpz1VuaFOWR', 'width': 2048}]",ChIJNZvT0Af2aS4RIoMaoAJ-UQI,"{'compound_code': 'VR38+V3 Glodok, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR38+V3'}",4.8,ChIJNZvT0Af2aS4RIoMaoAJ-UQI,"['lodging', 'point_of_interest', 'establishment']",6459,,https://www.google.com/maps/place/?q=place_id:ChIJNZvT0Af2aS4RIoMaoAJ-UQI,
OPERATIONAL,"Jl. Mangga Besar VI Utara No.7, Taman Sari, Kec. Taman Sari, Jakarta, Daerah Khusus Ibukota Jakarta 11150, Indonesia","{'location': {'lat': -6.149858800000001, 'lng': 106.8246332}, 'viewport': {'northeast': {'lat': -6.148510620107277, 'lng': 106.8259737298927}, 'southwest': {'lat': -6.151210279892721, 'lng': 106.8232740701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Infiniti Hotel,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117281222112026313112"">A Google User</a>'], 'photo_reference': 'AUGGfZkcOuOXhnc3SZbqeYLSl4KU579m8B-9CedLhdoZSLM_LOlkfmRY1C9HCMS0XGy7OZEBWlMMHfNT5-ADx0gk7BtvPv1pBQpio4TEWonxr6KHSW5hHJGWAtobfcRHAjKWYZY8WVbDUkBpLhrSg34Zi0LfeGNHaxySJDhrF8oEvG1-2D8L', 'width': 6000}]",ChIJkbzcJlT1aS4RS5DXvVYAdHs,"{'compound_code': 'VR2F+3V Taman Sari, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR2F+3V'}",4.3,ChIJkbzcJlT1aS4RS5DXvVYAdHs,"['lodging', 'point_of_interest', 'establishment']",478,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJkbzcJlT1aS4RS5DXvVYAdHs,
OPERATIONAL,"Jl. Raya Mangga Besar No.7, RT.6/RW.5, Mangga Besar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11180, Indonesia","{'location': {'lat': -6.149347499999999, 'lng': 106.8188245}, 'viewport': {'northeast': {'lat': -6.148085720107278, 'lng': 106.8201453798927}, 'southwest': {'lat': -6.150785379892722, 'lng': 106.8174457201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Amaris Hotel Mangga Besar,"[{'height': 436, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106542916669088594525"">Amaris Hotel</a>'], 'photo_reference': 'AUGGfZm-4r732mt8Jp9dnXZ-YU59p0RNOf_qDUCJYUlY3LC1wFpAREx-YWuLrReRtXGKCUZ69ylOBmPzCXLVHk8bXMUGzie2G9h85A-Rdiyp24UlmQ-HpIYsMRS36j3A6ylqtRuPXHXnuSkDD94zipdleQmbOn9DTuDiTKJyZTy23TKkMaaS', 'width': 550}]",ChIJKxCvieP1aS4R4B_6W0oR8Vk,"{'compound_code': 'VR29+7G Mangga Besar, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR29+7G'}",4.2,ChIJKxCvieP1aS4R4B_6W0oR8Vk,"['lodging', 'point_of_interest', 'establishment']",1401,{'open_now': True},https://www.google.com/maps/place/?q=place_id:ChIJKxCvieP1aS4R4B_6W0oR8Vk,
OPERATIONAL,"Jl. Pangeran Jayakarta No.8, RT.2/RW.6, Mangga Dua Sel., Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10730, Indonesia","{'location': {'lat': -6.1411577, 'lng': 106.8225535}, 'viewport': {'northeast': {'lat': -6.139791870107278, 'lng': 106.8239371298927}, 'southwest': {'lat': -6.142491529892722, 'lng': 106.8212374701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Hotel 55 International,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114818912391885193621"">tello borneo</a>'], 'photo_reference': 'AUGGfZmqHUCFnzP8c6Y8eVwoo7aDcEDzrH1U7psTjihBUNJGPxbFgxCTimVz-3h_N95-_51uZWgKtY-90CjzRWGIMplltImB2VuLoAMmPO0NN8q_Kz2HdcrYhZa9wlHf0-eKT4C_B-OPzZLo5RyPjIj40xoVHJ6JMsbEsYDLgS9URoNUbvs0', 'width': 4160}]",ChIJa45__Pv1aS4RFOcRsYOy0yc,"{'compound_code': 'VR5F+G2 South Mangga Dua, Central Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR5F+G2'}",3.7,ChIJa45__Pv1aS4RFOcRsYOy0yc,"['lodging', 'point_of_interest', 'establishment']",929,,https://www.google.com/maps/place/?q=place_id:ChIJa45__Pv1aS4RFOcRsYOy0yc,
OPERATIONAL,"Jl. Mangga Dua Raya No.57, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110, Indonesia","{'location': {'lat': -6.136867899999999, 'lng': 106.8198318}, 'viewport': {'northeast': {'lat': -6.135624820107278, 'lng': 106.8212065798927}, 'southwest': {'lat': -6.138324479892722, 'lng': 106.8185069201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,HOTELO bed & breakfast,"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116754869316362117937"">A Google User</a>'], 'photo_reference': 'AUGGfZm0_ANqKTQBx9aQOgQHjnA3TU40aOzfsfpNJ4i4M2XeEtVHqzjsxEn97Ccqyv_gixZh_XdO0lO1AWxyIwTSeuAMuiSTvV3Ki-R_eixYzzvjyAyE-alcrjfKHSRgxmUzSXSuugs-wD1cNJDxXmDxoFjL333wKxs5oWo7yMgtgAHeG3Lj', 'width': 3968}]",ChIJQz9iieT1aS4RzgpcIrt-ynU,"{'compound_code': 'VR79+7W Pinangsia, West Jakarta City, Jakarta, Indonesia', 'global_code': '6P58VR79+7W'}",3.7,ChIJQz9iieT1aS4RzgpcIrt-ynU,"['lodging', 'point_of_interest', 'establishment']",15,,https://www.google.com/maps/place/?q=place_id:ChIJQz9iieT1aS4RzgpcIrt-ynU,
